case_id,transaction_id,transaction_date,dispute_date,resolution_date,transaction_amount,currency,payment_method,is_recurring,is_card_present,is_cross_border,is_digital_goods,card_network,reason_code,reason_category,reason_description,merchant_id,merchant_name,merchant_category_code,merchant_category_name,merchant_monthly_volume,merchant_chargeback_rate,merchant_avg_ticket,merchant_years_active,customer_id,customer_tenure_months,customer_total_orders,customer_prior_disputes,customer_prior_win_rate,customer_account_verified,customer_email_domain,days_to_dispute,days_to_respond,response_within_deadline,deadline_days,day_of_week_transaction,month_of_year,is_holiday_period,has_delivery_tracking,has_delivery_confirmation,has_delivery_signature,has_avs_match,has_cvv_match,has_3ds_authentication,has_customer_communication,has_refund_policy_shown,has_terms_accepted,has_ip_geomatch,has_device_fingerprint,has_usage_proof,has_prior_non_disputed_txn,evidence_count,evidence_completeness,evidence_strength_score,amount_log,amount_vs_merchant_avg,customer_risk_score,is_repeat_disputer,dispute_velocity,reason_code_encoded,category_encoded,mcc_encoded,win_probability_true,case_disposition,representment_won,evidence_score
CB-2024-02410,TXN-623976700,2024-02-02,2024-02-15,2024-03-13,17.09,USD,debit,1,1,0,1,Visa,Visa_11.1,AUTHORIZATION,Card Recovery Bulletin,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-00575,12,1,0,0.5,1,outlook.com,13,11,1,30,4,2,0,0,0,0,1,1,0,0,1,0,1,1,0,0,5,0.5,0.33,2.8954,0.069,0.15,0,0.0,2,2,1,0.4423,REPRESENTED,0,0.47500000000000003
CB-2024-01293,TXN-413722950,2024-02-02,2024-03-01,2024-04-20,240.0,EUR,credit,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-02841,12,26,0,0.5,1,outlook.com,28,1,1,45,4,2,0,1,0,1,1,0,0,0,1,1,1,0,0,0,6,0.5,0.45,5.4848,0.965,0.15,0,0.0,12,1,1,0.665,REPRESENTED,1,0.275
CB-2024-07712,TXN-800171503,2024-02-02,2024-03-04,2024-04-25,51.62,USD,credit,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0016,ByteDeals,5812,Eating Places / Restaurants,1759,7.446,142.23,11,CUST-00463,6,5,0,0.5,1,gmail.com,31,1,1,45,4,2,0,1,1,0,1,1,0,0,1,0,1,0,1,0,7,0.5,0.62,3.9631,0.363,0.15,0,0.0,9,2,1,0.7455,REPRESENTED,1,0.7749999999999999
CB-2024-02550,TXN-575915109,2024-02-02,2024-03-02,2024-03-17,1203.29,USD,credit,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0011,AppZone,5045,Computers / Peripherals,10733,3.416,463.41,16,CUST-01965,1,3,0,0.5,0,outlook.com,29,6,1,45,4,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,8,1.0,0.66,7.0936,2.597,0.35,0,0.0,9,2,10,0.8687,REPRESENTED,1,0.7000000000000001
CB-2024-06285,TXN-798772545,2024-02-02,2024-02-10,2024-02-20,280.33,USD,credit,0,0,1,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-02195,12,14,1,0.263,1,outlook.com,8,1,1,45,4,2,0,1,0,0,1,1,1,1,0,1,1,1,0,0,8,0.5,0.65,5.6395,0.715,0.721,0,0.0833,12,1,4,0.5648,REPRESENTED,1,0.625
CB-2024-00833,TXN-596732821,2024-02-02,2024-02-13,2024-02-29,59.2,GBP,debit,0,0,1,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0013,UrbanCart,5961,Catalog / Mail-Order,13886,2.798,244.89,14,CUST-01861,3,1,1,0.287,1,hotmail.com,11,1,1,45,4,2,0,1,0,1,1,1,1,0,1,1,1,0,0,1,9,0.75,0.76,4.0977,0.242,0.714,0,0.3333,11,0,12,0.8454,REPRESENTED,1,0.6625000000000001
CB-2024-05337,TXN-133341785,2024-02-03,2024-02-09,2024-04-08,225.26,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-01360,9,2,0,0.5,0,gmail.com,6,4,1,30,5,2,0,1,1,1,1,1,1,0,0,0,1,1,0,1,9,0.75,0.92,5.4217,0.519,0.35,0,0.0,7,1,13,0.9537,REPRESENTED,1,0.9624999999999999
CB-2024-05966,TXN-261470814,2024-02-03,2024-02-13,2024-02-24,307.14,EUR,debit,0,0,0,0,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-01013,15,4,5,0.494,1,hotmail.com,10,1,1,30,5,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,5,0.0,0.52,5.7306,0.732,2.152,1,0.3333,8,1,6,0.8019,REPRESENTED,1,0.7
CB-2024-02004,TXN-549183218,2024-02-03,2024-03-01,2024-04-06,150.36,USD,prepaid,0,0,1,0,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-01643,27,34,1,0.141,0,gmail.com,27,1,1,30,5,2,0,1,0,0,1,1,0,1,1,1,1,1,0,1,9,1.0,0.57,5.0197,0.337,0.68,0,0.037,3,2,4,0.7514,REPRESENTED,0,0.55
CB-2024-06770,TXN-320954274,2024-02-03,2024-02-12,2024-03-29,38.69,USD,prepaid,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-01311,19,34,1,0.415,1,yahoo.com,9,3,1,45,5,2,0,0,1,0,1,1,1,0,0,1,1,0,0,0,6,1.0,0.65,3.6811,0.092,0.491,0,0.0526,9,2,3,0.9308,REPRESENTED,1,1.0
CB-2024-09563,TXN-270696570,2024-02-03,2024-02-29,2024-04-12,128.71,USD,prepaid,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-00049,30,8,0,0.5,0,outlook.com,26,7,1,30,5,2,0,0,0,0,1,0,0,0,1,0,1,1,1,1,6,0.6,0.4,4.8653,0.484,0.35,0,0.0,0,0,0,0.5603,REPRESENTED,1,0.29000000000000004
CB-2024-07435,TXN-514587650,2024-02-03,2024-02-04,2024-02-25,51.45,GBP,credit,0,1,1,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-01000,1,12,0,0.5,1,gmail.com,1,4,1,45,5,2,0,1,0,0,1,1,0,1,0,1,0,1,0,1,7,0.5,0.47,3.9599,0.443,0.15,0,0.0,12,1,3,0.442,REPRESENTED,0,0.47500000000000003
CB-2024-07125,TXN-695673146,2024-02-03,2024-02-05,2024-02-27,5070.39,USD,prepaid,0,0,0,1,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0008,QuickCart,4722,Travel Agencies,9247,1.457,153.87,14,CUST-01090,5,1,3,0.362,1,gmail.com,2,1,1,30,5,2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,5,0.333,0.31,8.5314,32.952,1.691,1,0.6,8,1,7,0.1925,REPRESENTED,0,0.24995
CB-2024-04526,TXN-557339613,2024-02-03,2024-02-14,2024-03-28,70.83,USD,debit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-02865,6,4,3,0.135,1,gmail.com,11,2,1,30,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0.4,0.22,4.2743,0.266,1.76,1,0.5,0,0,0,0.5601,REPRESENTED,0,0.46
CB-2024-02650,TXN-936153362,2024-02-03,2024-02-17,2024-03-15,667.8,USD,debit,0,0,0,1,Mastercard,MC_4863,FRAUD,Cardholder Does Not Recognize,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-02706,9,14,1,0.205,0,corporate.com,14,1,1,45,5,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,8,0.75,0.53,6.5055,2.814,0.939,0,0.1111,14,0,5,0.6141,REPRESENTED,1,0.3125
CB-2024-01328,TXN-657653330,2024-02-03,2024-03-05,2024-03-26,454.81,USD,credit,1,0,1,0,Mastercard,MC_4863,FRAUD,Cardholder Does Not Recognize,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-01190,106,3,0,0.5,0,yahoo.com,31,1,1,45,5,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,4,0.5,0.26,6.1221,1.084,0.35,0,0.0,14,0,6,0.543,REPRESENTED,0,0.47500000000000003
CB-2024-05564,TXN-811919239,2024-02-04,2024-02-16,2024-02-27,142.07,USD,credit,0,0,0,1,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-02852,28,3,0,0.5,0,gmail.com,12,4,1,45,6,2,0,0,0,0,1,1,0,1,1,1,1,1,1,1,9,1.0,0.61,4.9633,0.534,0.35,0,0.0,12,1,0,0.7453,REPRESENTED,1,0.55
CB-2024-07346,TXN-584559889,2024-02-04,2024-03-17,2024-05-05,40.75,USD,debit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-00791,7,1,1,0.348,1,gmail.com,42,1,1,30,6,2,0,1,0,1,1,1,0,1,1,0,1,0,0,1,8,0.6,0.59,3.7317,0.153,0.696,0,0.1429,0,0,0,0.5886,REPRESENTED,0,0.49
CB-2024-01438,TXN-236913790,2024-02-04,2024-02-06,2024-04-05,61.39,EUR,debit,0,0,0,0,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-00113,20,11,2,0.129,1,outlook.com,2,1,1,45,6,2,0,1,0,1,1,1,0,1,0,0,1,0,1,1,8,0.667,0.64,4.1334,0.146,0.861,1,0.1,13,1,3,0.9472,REPRESENTED,1,0.50005
CB-2024-03794,TXN-770922720,2024-02-04,2024-02-25,2024-03-16,138.43,USD,credit,0,0,1,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0010,InnoRetail,5651,Clothing / Apparel,47361,1.391,330.38,5,CUST-01380,7,4,0,0.5,0,hotmail.com,21,1,1,45,6,2,0,1,1,0,1,0,0,0,1,1,1,0,0,1,7,0.5,0.55,4.9376,0.419,0.35,0,0.0,9,2,9,0.6761,REPRESENTED,0,0.575
CB-2024-06493,TXN-853324498,2024-02-04,2024-02-10,2024-03-19,338.12,USD,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-01148,31,4,2,0.298,1,gmail.com,6,15,1,30,6,2,0,0,1,0,1,1,1,1,1,1,0,0,1,1,9,0.6,0.87,5.8264,0.757,0.598,1,0.0645,0,0,4,0.98,REPRESENTED,1,0.94
CB-2024-02672,TXN-953712754,2024-02-04,2024-02-22,2024-03-14,132.25,USD,prepaid,0,0,0,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-00378,1,1,1,0.559,1,corporate.com,18,1,1,30,6,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,4,0.0,0.28,4.8922,0.532,0.632,0,1.0,7,1,1,0.7694,REPRESENTED,0,0.2
CB-2024-03689,TXN-589158414,2024-02-04,2024-02-17,2024-03-04,613.95,USD,credit,0,0,1,1,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-02242,5,6,2,0.143,1,gmail.com,13,1,1,45,6,2,0,0,0,0,1,1,1,1,0,1,1,1,1,0,8,0.75,0.69,6.4215,2.587,1.257,1,0.4,12,1,5,0.6822,REPRESENTED,1,0.6625000000000001
CB-2024-08299,TXN-467910918,2024-02-04,2024-02-07,2024-04-09,153.26,USD,debit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0013,UrbanCart,5961,Catalog / Mail-Order,13886,2.798,244.89,14,CUST-02406,4,12,4,0.804,1,hotmail.com,3,3,1,30,6,2,0,0,1,1,0,1,0,0,0,1,0,1,0,1,6,0.5,0.61,5.0386,0.626,2.059,1,1.0,7,1,12,0.9305,REPRESENTED,1,0.575
CB-2024-05535,TXN-256255684,2024-02-04,2024-02-09,2024-04-07,36.83,USD,debit,0,0,0,1,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-01111,41,1,0,0.5,1,gmail.com,5,5,1,45,6,2,0,0,0,0,1,1,0,0,1,0,1,1,0,1,6,0.0,0.38,3.6331,0.087,0.15,0,0.0,13,1,3,0.5675,REPRESENTED,1,0.4
CB-2024-09997,TXN-887538480,2024-02-04,2024-04-04,2024-05-07,44.02,EUR,debit,1,0,0,0,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-00055,46,8,0,0.5,1,outlook.com,60,1,1,45,6,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,5,0.333,0.46,3.8071,0.731,0.15,0,0.0,13,1,8,0.9531,REPRESENTED,1,0.54995
CB-2024-09634,TXN-503032772,2024-02-04,2024-03-01,2024-03-25,23.17,EUR,credit,0,0,1,0,Visa,Visa_12.2,PROCESSING_ERROR,Incorrect Transaction Code,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-01878,23,1,0,0.5,1,gmail.com,26,1,1,30,6,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,4,0.0,0.26,3.1851,0.087,0.15,0,0.0,5,3,0,0.7168,REPRESENTED,1,0.4
CB-2024-05531,TXN-354365125,2024-02-04,2024-02-08,2024-03-12,22.5,USD,debit,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0001,CloudSoft Solutions,5411,Grocery Stores,29970,5.907,410.61,1,CUST-01305,12,6,1,0.536,1,hotmail.com,4,1,1,45,6,2,0,1,0,0,1,1,0,0,1,0,1,0,0,1,6,0.5,0.37,3.157,0.055,0.639,0,0.0833,9,2,0,0.7373,REPRESENTED,1,0.47500000000000003
CB-2024-03935,TXN-227259941,2024-02-04,2024-02-10,2024-04-13,145.51,USD,prepaid,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-00858,1,3,0,0.5,0,yahoo.com,6,5,1,30,6,2,0,0,0,0,1,1,0,0,0,0,1,1,1,1,6,0.8,0.43,4.9871,0.389,0.35,0,0.0,0,0,11,0.6452,REPRESENTED,1,0.52
CB-2024-07707,TXN-445006156,2024-02-04,2024-02-08,2024-03-11,345.64,USD,debit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-02392,45,22,7,0.682,1,corporate.com,4,1,1,30,6,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,5,0.6,0.32,5.8483,0.881,1.029,1,0.1556,0,0,4,0.5278,REPRESENTED,1,0.29000000000000004
CB-2024-09424,TXN-481809150,2024-02-05,2024-02-10,2024-03-28,1140.68,USD,debit,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0011,AppZone,5045,Computers / Peripherals,10733,3.416,463.41,16,CUST-00123,1,8,0,0.5,0,gmail.com,5,1,1,45,0,2,0,1,0,0,1,1,0,0,1,1,1,0,0,1,7,0.5,0.43,7.0403,2.461,0.35,0,0.0,9,2,10,0.6651,REPRESENTED,1,0.47500000000000003
CB-2024-09908,TXN-896265402,2024-02-05,2024-05-19,2024-06-30,36.4,GBP,credit,0,0,0,1,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-02206,32,19,3,0.632,1,gmail.com,104,5,1,30,0,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,6,0.333,0.44,3.6217,0.097,0.673,1,0.0938,8,1,11,0.8264,REPRESENTED,1,0.44995
CB-2024-09939,TXN-816252996,2024-02-05,2024-03-03,2024-04-22,128.63,USD,prepaid,1,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-01350,5,2,2,0.361,1,outlook.com,27,7,1,30,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,5,0.2,0.29,4.8647,0.296,1.192,1,0.4,0,0,13,0.3997,REPRESENTED,0,0.03
CB-2024-03016,TXN-224806148,2024-02-05,2024-02-17,2024-03-15,301.96,USD,debit,1,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0013,UrbanCart,5961,Catalog / Mail-Order,13886,2.798,244.89,14,CUST-01247,3,5,3,0.407,1,gmail.com,12,1,1,30,0,2,0,1,1,0,1,1,0,1,1,1,1,0,0,1,9,0.75,0.7,5.7136,1.233,1.678,1,1.0,7,1,12,0.936,REPRESENTED,1,0.8125
CB-2024-08708,TXN-926947054,2024-02-05,2024-02-07,2024-03-28,61.09,USD,credit,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-00015,1,1,0,0.5,1,gmail.com,2,1,1,45,0,2,0,1,1,0,1,1,1,0,1,1,1,0,0,0,8,0.5,0.76,4.1286,0.145,0.15,0,0.0,12,1,3,0.8725,REPRESENTED,1,0.9249999999999999
CB-2024-03757,TXN-560016276,2024-02-05,2024-02-07,2024-03-14,186.03,USD,credit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-00505,25,13,1,0.399,1,gmail.com,2,6,1,30,0,2,0,0,0,0,1,1,0,1,1,1,1,1,0,0,7,0.8,0.46,5.2313,0.784,0.42,0,0.04,0,0,5,0.5943,REPRESENTED,1,0.52
CB-2024-07654,TXN-214902038,2024-02-05,2024-03-06,2024-05-05,94.7,USD,prepaid,0,0,0,1,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-02968,5,18,0,0.5,1,gmail.com,30,7,1,45,0,2,0,0,0,0,1,1,1,0,1,1,1,0,0,0,6,0.0,0.5,4.5612,0.218,0.15,0,0.0,13,1,13,0.5645,REPRESENTED,0,0.55
CB-2024-08897,TXN-611058581,2024-02-05,2024-02-10,2024-03-13,1731.24,USD,prepaid,0,0,0,0,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0011,AppZone,5045,Computers / Peripherals,10733,3.416,463.41,16,CUST-02769,40,34,0,0.5,1,corporate.com,5,4,1,30,0,2,0,1,1,1,1,1,0,1,0,1,1,1,0,0,9,1.0,0.82,7.4572,3.736,0.15,0,0.0,3,2,10,0.7505,REPRESENTED,1,0.85
CB-2024-03508,TXN-121505482,2024-02-06,2024-02-08,2024-03-10,125.54,USD,credit,0,0,0,1,Mastercard,MC_4863,FRAUD,Cardholder Does Not Recognize,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-02681,41,1,0,0.5,1,outlook.com,2,13,1,45,1,2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,5,0.75,0.31,4.8406,0.529,0.15,0,0.0,14,0,5,0.5658,REPRESENTED,0,0.3125
CB-2024-02056,TXN-677909601,2024-02-06,2024-04-06,2024-06-16,282.69,EUR,prepaid,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-01894,14,1,0,0.5,1,hotmail.com,60,14,1,45,1,2,0,0,1,0,1,1,1,0,0,0,1,1,1,0,7,1.0,0.76,5.6479,0.673,0.15,0,0.0,9,2,6,0.9577,REPRESENTED,1,1.0
CB-2024-03376,TXN-869638581,2024-02-06,2024-03-10,2024-04-15,158.86,USD,credit,0,0,0,0,Visa,Visa_11.1,AUTHORIZATION,Card Recovery Bulletin,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-02814,25,7,0,0.5,1,hotmail.com,33,1,1,30,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,4,0.0,0.23,5.0743,0.405,0.15,0,0.0,2,2,4,0.3119,REPRESENTED,0,0.2
CB-2024-02587,TXN-959080322,2024-02-06,2024-02-10,2024-04-04,66.06,USD,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-02516,25,3,0,0.5,1,gmail.com,4,1,1,30,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,5,0.4,0.33,4.2056,1.096,0.15,0,0.0,0,0,8,0.4106,REPRESENTED,1,0.26
CB-2024-03302,TXN-877216586,2024-02-06,2024-03-04,2024-04-29,86.21,USD,prepaid,0,0,0,0,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-02207,13,1,0,0.5,1,gmail.com,27,7,1,30,1,2,0,1,1,1,0,1,0,0,0,1,1,0,0,0,6,0.5,0.6,4.4683,1.431,0.15,0,0.0,3,2,8,0.6358,REPRESENTED,0,0.575
CB-2024-05416,TXN-262666960,2024-02-06,2024-05-22,2024-06-12,92.31,USD,credit,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0016,ByteDeals,5812,Eating Places / Restaurants,1759,7.446,142.23,11,CUST-00997,9,1,0,0.5,1,gmail.com,106,5,1,45,1,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4,0.0,0.37,4.5359,0.649,0.15,0,0.0,12,1,1,0.5022,REPRESENTED,0,0.35
CB-2024-01104,TXN-783917719,2024-02-06,2024-03-06,2024-04-16,1889.44,USD,credit,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0003,SwiftShop,5732,Electronics Stores,27813,1.574,177.32,6,CUST-02670,13,19,1,0.349,1,outlook.com,29,1,1,45,1,2,0,1,0,0,1,0,0,0,0,1,1,1,0,1,6,0.5,0.37,7.5446,10.656,0.657,0,0.0769,9,2,2,0.5642,REPRESENTED,1,0.275
CB-2024-06306,TXN-835157875,2024-02-06,2024-03-05,2024-04-04,120.16,USD,credit,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0001,CloudSoft Solutions,5411,Grocery Stores,29970,5.907,410.61,1,CUST-00044,8,7,0,0.5,1,corporate.com,28,7,1,45,1,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,5,0.0,0.31,4.7971,0.293,0.15,0,0.0,9,2,0,0.6029,REPRESENTED,1,0.2
CB-2024-08873,TXN-680144641,2024-02-06,2024-02-10,2024-03-26,59.19,USD,debit,0,0,0,0,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-01942,59,1,0,0.5,1,yahoo.com,4,1,1,30,1,2,0,0,1,0,1,1,0,0,0,0,1,1,0,1,6,0.0,0.53,4.0975,0.14,0.15,0,0.0,8,1,3,0.7382,REPRESENTED,1,0.7
CB-2024-08636,TXN-455614063,2024-02-07,2024-02-18,2024-03-08,437.26,USD,debit,0,0,0,1,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-02766,52,8,0,0.5,0,hotmail.com,11,4,1,30,2,2,0,1,0,0,1,1,1,1,1,0,1,1,1,0,9,0.5,0.74,6.0828,1.167,0.35,0,0.0,3,2,11,0.9562,REPRESENTED,1,0.625
CB-2024-01650,TXN-408653775,2024-02-07,2024-02-17,2024-03-30,150.05,USD,credit,0,0,0,1,Mastercard,MC_4863,FRAUD,Cardholder Does Not Recognize,MER-0020,VeloStore,7372,Software / SaaS,44888,3.743,429.74,1,CUST-00389,89,1,0,0.5,0,corporate.com,10,7,1,45,2,2,0,0,0,0,1,1,0,0,1,1,0,1,0,1,6,0.75,0.39,5.0176,0.349,0.35,0,0.0,14,0,5,0.6047,REPRESENTED,0,0.5125
CB-2024-06931,TXN-270183921,2024-02-07,2024-03-18,2024-04-20,244.05,EUR,credit,0,0,1,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-02856,18,16,3,0.929,0,corporate.com,40,3,1,30,2,2,0,1,0,0,1,0,1,0,0,1,1,0,1,0,6,0.25,0.53,5.5015,1.029,1.221,1,0.1667,7,1,5,0.8966,REPRESENTED,1,0.38749999999999996
CB-2024-07441,TXN-740045239,2024-02-07,2024-03-29,2024-04-26,112.16,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0016,ByteDeals,5812,Eating Places / Restaurants,1759,7.446,142.23,11,CUST-02324,19,1,4,0.718,0,gmail.com,51,1,1,30,2,2,0,1,1,1,1,0,0,0,0,1,0,1,0,1,7,0.75,0.67,4.7288,0.789,1.548,1,0.2105,7,1,1,0.975,REPRESENTED,1,0.6125
CB-2024-06174,TXN-945339795,2024-02-07,2024-02-17,2024-04-03,47.65,EUR,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-00522,39,1,0,0.5,1,gmail.com,10,1,1,30,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,4,0.4,0.23,3.8847,0.192,0.15,0,0.0,0,0,1,0.3934,REPRESENTED,0,0.26
CB-2024-08258,TXN-754346772,2024-02-07,2024-02-08,2024-03-31,125.79,USD,debit,0,1,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0013,UrbanCart,5961,Catalog / Mail-Order,13886,2.798,244.89,14,CUST-00786,1,13,4,0.319,1,outlook.com,1,2,1,45,2,2,0,1,1,0,0,0,0,0,0,1,1,0,1,1,6,0.0,0.52,4.8425,0.514,2.204,1,4.0,11,0,12,0.519,REPRESENTED,0,0.3
